id,name,city,district,address,mrt,broth_types,specialties,price_min,price_max,price_avg,wait_time,rating,tags,notes,source,status,data_quality
twr_花蓮_0939,待補充店家 940,花蓮縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_花蓮_0940,待補充店家 941,花蓮縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_花蓮_0941,待補充店家 942,花蓮縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_花蓮_0942,待補充店家 943,花蓮縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台東_0943,待補充店家 944,台東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台東_0944,待補充店家 945,台東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台東_0945,待補充店家 946,台東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台東_0946,待補充店家 947,台東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_台東_0947,待補充店家 948,台東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_苗栗_0948,待補充店家 949,苗栗縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_苗栗_0949,待補充店家 950,苗栗縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_苗栗_0950,待補充店家 951,苗栗縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_苗栗_0951,待補充店家 952,苗栗縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_苗栗_0952,待補充店家 953,苗栗縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_苗栗_0953,待補充店家 954,苗栗縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_苗栗_0954,待補充店家 955,苗栗縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_苗栗_0955,待補充店家 956,苗栗縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_苗栗_0956,待補充店家 957,苗栗縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_苗栗_0957,待補充店家 958,苗栗縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0958,待補充店家 959,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0959,待補充店家 960,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0960,待補充店家 961,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0961,待補充店家 962,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0962,待補充店家 963,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0963,待補充店家 964,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0964,待補充店家 965,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0965,待補充店家 966,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0966,待補充店家 967,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0967,待補充店家 968,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0968,待補充店家 969,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0969,待補充店家 970,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0970,待補充店家 971,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0971,待補充店家 972,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0972,待補充店家 973,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0973,待補充店家 974,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0974,待補充店家 975,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0975,待補充店家 976,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0976,待補充店家 977,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_彰化_0977,待補充店家 978,彰化縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_南投_0978,待補充店家 979,南投縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_南投_0979,待補充店家 980,南投縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_南投_0980,待補充店家 981,南投縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_南投_0981,待補充店家 982,南投縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_南投_0982,待補充店家 983,南投縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_南投_0983,待補充店家 984,南投縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_南投_0984,待補充店家 985,南投縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_南投_0985,待補充店家 986,南投縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_南投_0986,待補充店家 987,南投縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_雲林_0987,待補充店家 988,雲林縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_雲林_0988,待補充店家 989,雲林縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_雲林_0989,待補充店家 990,雲林縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_雲林_0990,待補充店家 991,雲林縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_雲林_0991,待補充店家 992,雲林縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_雲林_0992,待補充店家 993,雲林縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_雲林_0993,待補充店家 994,雲林縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_雲林_0994,待補充店家 995,雲林縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_0995,待補充店家 996,嘉義市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_0996,待補充店家 997,嘉義市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_0997,待補充店家 998,嘉義市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_0998,待補充店家 999,嘉義市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_0999,待補充店家 1000,嘉義市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_1000,待補充店家 1001,嘉義市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_1001,待補充店家 1002,嘉義市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_1002,待補充店家 1003,嘉義市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_1003,待補充店家 1004,嘉義市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_1004,待補充店家 1005,嘉義市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_1005,待補充店家 1006,嘉義市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_1006,待補充店家 1007,嘉義市,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_1007,待補充店家 1008,嘉義縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_1008,待補充店家 1009,嘉義縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_1009,待補充店家 1010,嘉義縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_1010,待補充店家 1011,嘉義縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_嘉義_1011,待補充店家 1012,嘉義縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_屏東_1012,待補充店家 1013,屏東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_屏東_1013,待補充店家 1014,屏東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_屏東_1014,待補充店家 1015,屏東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_屏東_1015,待補充店家 1016,屏東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_屏東_1016,待補充店家 1017,屏東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_屏東_1017,待補充店家 1018,屏東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_屏東_1018,待補充店家 1019,屏東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_屏東_1019,待補充店家 1020,屏東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_屏東_1020,待補充店家 1021,屏東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_屏東_1021,待補充店家 1022,屏東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_屏東_1022,待補充店家 1023,屏東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_屏東_1023,待補充店家 1024,屏東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_屏東_1024,待補充店家 1025,屏東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_屏東_1025,待補充店家 1026,屏東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_屏東_1026,待補充店家 1027,屏東縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_澎湖_1027,待補充店家 1028,澎湖縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_澎湖_1028,待補充店家 1029,澎湖縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_金門_1029,待補充店家 1030,金門縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
twr_金門_1030,待補充店家 1031,金門縣,,,,,,,,0,,0,來自台灣拉麵地圖,,台灣拉麵地圖 989家,,placeholder
ichiran-taipei,一蘭拉麵 台灣台北本店,台北市,信義區,松仁路97號1樓,市政府,豚骨,天然豚骨拉麵|秘傳辣醬,310,310,310,30分,4.3,24小時|連鎖|味集中,天然豚骨拉麵現行售價310元/碗（2024/4/1起調漲）。2025/3改裝、6/12重新開幕，座位從60席減至54席。加麵60元、半熟蛋40元、叉燒65元。,Klook 2026台北拉麵推薦; ANIKO台北拉麵30家,營業中,detailed
ichigen-taipei,一幻拉麵 台北信義店,台北市,信義區,松壽路22號Neo19,市政府,蝦|味噌|鹽味|醬油,鮮蝦味噌|鮮蝦鹽味|鮮蝦醬油,250,300,250,20分,4.4,蝦系|北海道,北海道蝦頭熬製湯底，台灣限定淡麗口味,Klook 2026台北拉麵推薦,,detailed
sanran-taipei,山嵐拉麵 公館店,台北市,中正區,羅斯福路四段136巷,公館,豚骨|味噌,白湯|赤湯|海湯,220,320,270,30分,4.5,北海道札幌|客製化,豬背脂熬湯，油量/麵條/辣度可客製。公館/大安/中山三店,trip.com 2026台北拉麵12間,,detailed
bokuyo-ramen,墨洋拉麵,台北市,中正區,羅斯福路四段136巷10號,公館,雞白湯|豚骨,泡系雞豚拉麵,200,280,240,25分,4.5,泡系|免費加麵,泡系雞豚拉麵超有特色，免費加麵吃到飽,ANIKO台北拉麵30家,,detailed
enishi-taipei,麵屋緣 enishi,台北市,大安區,敦化南路二段81巷45弄12號,六張犁,醬油|創作,白Carbonara沾麵,280,350,310,25分,4.6,京都名店|沾麵,京都拉麵名店「餘香sugari」海外首店，白Carbonara沾麵極特別,ANIKO台北拉麵30家,,detailed
kanazawa-ramen,金沢拉麵,台北市,中山區,農安街24-6號,中山國小,醬油|鹽味,醬油拉麵,190,230,190,20分,4.5,CP值王|免費加麵加飯,190元無限加麵加飯，CP值最高。Google千則評價4.5星,ANIKO台北拉麵30家,,detailed
tonjin-ramen,豚人拉麵,台北市,大安區,忠孝東路四段216巷,忠孝敦化,豚骨,濃郁豚骨拉麵,230,290,250,15分,4.3,免費加麵,東區230元大份量豚骨，免費加麵一次,ANIKO台北拉麵30家; 波妮說食話,,detailed
nioya-ramen,二屋牡蠣拉麵,台北市,大同區,赤峰街35巷11號,雙連,牡蠣|雞白湯,濃厚牡蠣湯頭,250,320,280,25分,4.5,牡蠣系|無限加麵,超特別濃厚牡蠣湯頭，無限加麵免費,ANIKO台北拉麵30家; vocus台北拉麵地圖,,detailed
chickenking-ramen,麵屋雞金,台北市,中正區,忠孝新生站附近,忠孝新生,雞白湯|醬油,雞白湯拉麵|醬油魚介拉麵,220,280,250,10分,4.3,深夜|五之神系,五之神製作所第二品牌。營業到凌晨3點。2021新人賞,拉麵浪人; ETtoday 2021新星; marieClaire,,detailed
chosei-shiobito,長生塩人,台北市,士林區,天母,芝山,鹽味|醬油,鹽味拉麵|醬油拉麵,150,190,170,15分,4.3,深夜|平價|五店,天母/北投/辛亥/民生/劍潭五店。150-190元超平價，營業到深夜12點,拉麵浪人深夜拉麵12間,,detailed
wasou-ramen,麵屋和創,台北市,松山區,延吉街,小巨蛋,醬油|鹽味|味噌,生薑清湯拉麵,170,210,190,30分,4.5,深夜|鷹流系|宵夜,鷹流創始人鷹老新店，只做宵夜場22:00-01:00。生薑湯頭獨特,拉麵浪人深夜拉麵12間,,detailed
takumo-ramen,森麵堂,台北市,內湖區,環山路一段33號,—,雞白湯,米其林級雞白湯,280,350,310,30分,4.7,米其林|內湖,米其林一星職人打造，日本嚴選麵體。僅此一家，必排隊,marieClaire台北雞白湯10間; Klook,,detailed
chicken2-ramen,雞二拉麵,台北市,大安區,文昌街30號,信義安和,雞白湯,大雞(超大碗)|小雞|小小雞,200,280,240,15分,4.4,大份量|客製化,份量分大雞/小雞/小小雞，粗細麵可選，鹹度油度可調,marieClaire台北雞白湯10間; 波妮說食話,,detailed
shiyan-ramen,旨燕泡系拉麵,台北市,中正區,開封街一段90號,西門,泡系|鹽味,旨燕禽白湯|鰹節溏心蛋,240,300,270,15分,4.5,泡系|清新|西門,泡系拉麵，午晚不同菜單。2023年度愛好會第10名。確認地址：開封街一段90號,好好玩FUNIT台北拉麵地圖,營業中,detailed
peng-xing,烹星,台北市,中山區,林森北路巷內,中山,乾物清湯|濃湯,乾物清湯拉麵,280,350,310,30分,4.6,2021新人王|勝王系,勝王/鬼金棒同店主。乾物清湯濃縮鮮美。首屆新人王冠軍,ETtoday 2021新星20家(台灣拉麵愛好會授權),,detailed
tenjiku-ramen,天鷄麵屋坊,台北市,中山區,中山站附近,中山,雞白湯,雞豬鴨+干貝+鮭魚卵,260,320,290,15分,4.4,CP值,290元含雞豬鴨、干貝、鮭魚卵，中山站高CP值,vocus台北拉麵地圖2025,,detailed
goshinno-ramen,五之神製作所,台北市,信義區,忠孝東路四段553巷6弄6號,市政府,蝦|豚骨,濃厚豚骨蝦沾麵|龍蝦沾麵,230,280,250,25分,4.6,蝦系|東京名店|金賞,東京新宿蝦味名店，濃厚蝦湯+醬汁蝦沾麵。限定款龍蝦沾麵,波波黛莉2020金賞; ETtoday 2021,營業中,detailed
chen-ramen,辰拉麵,新北市,永和區,文化路110號,頂溪,鹽味|醬油|豚骨醬油,醬油豚骨拉麵|大滿足|大興奮,230,320,270,30分,4.6,鷹流弟子|現場登記,前鷹流大師兄獨立。2023年度愛好會第4名。確認地址：文化路110號,妞新聞2022 Top10,,detailed
haoka-ramen,好呷拉麵 板橋三民店,新北市,板橋區,三民路,新埔,豚骨,日本生拉麵|豚骨拉麵,145,200,160,25分,4.4,無限續麵|甜點吃到飽|CP值王,145元起無限續麵+甜點吃到飽。全台CP值最高拉麵品牌。永和/板橋/中和多店,dalang.tw 2026平價拉麵10家,,detailed
xuanri-ramen,懸日拉,新北市,板橋區,板橋,板橋,水果系,水果系拉麵,250,320,280,30分,4.5,獨特|水果,獨特香濃水果系拉麵，排隊再久都值得。黃金品嚐15分鐘,dalang.tw 2026平價拉麵; fooder_tw 2026,,detailed
lijiang-ramen,狸匠拉麵 深夜拉麵,台中市,,,—,多元,大盛系列,200,300,250,20分,4.5,深夜|大盛|台中必吃,台中超火紅深夜拉麵，必點大盛系列超划算。續麵一球免費,dalang.tw 2026; fooder_tw 2026,,detailed
yamashita-park,山下公園,台中市,西區,,—,雞白湯,濃郁雞白湯|季節限定,250,320,280,30分,4.7,金賞|有囍姊妹店,有囍Yoshi Ramen姊妹店，不拘泥框架的創意雞白湯。金賞認證,妞新聞2022 Top10; 波波黛莉2020,,detailed
senxi-ramen,千璽拉麵,台中市,西區,健行路1049號(金典綠園道3F),—,鹽味|醬油|味噌,鹽味雞豚清湯|辛口豚雞濃湯,190,230,200,20分,4.4,金典綠園道,金典綠園道內，鹽味/醬油/濃湯/辛口多選擇。190元起,波波黛莉2020金賞,,detailed
yamashita-taipei,山下公園 台北,台北市,,,—,雞白湯,泡系白湯,260,330,290,30分,4.6,金賞|泡系,開幕以泡系白湯打響知名度。本土雞鴨熬製白湯，真昆布煮干清湯,自由時報玩咖 2023 Top10,,detailed
kichikichi,雞吉君拉麵 西門店,台北市,萬華區,西門,西門,雞白湯|辣味噌,辣雞白湯|濃度雞白湯,250,310,280,25分,4.5,金賞|西門,限定辣雞白：日本紅白味噌+鬼椒+花椒+青花椒。2020/2023金賞入選,自由時報玩咖 2023 Top10; 好好玩FUNIT,,detailed
donzan-ramen,吞山郎 二郎風拉麵,台中市,,牛庵隔壁,—,豚骨|二郎系,二郎風拉麵,220,300,260,20分,4.4,二郎系|大份量|貍匠系,貍匠系列新店，主打豪爽二郎風拉麵。推薦大食量麵友連打牛庵+吞山郎,ETtoday 2021新星(台灣拉麵愛好會),,detailed
xinxin-ramen,山形心心拉麵 士林店,台北市,士林區,士林夜市小東街,劍潭,醬油|鹽味|味噌,山形辛味噌拉麵|二郎系男氣拉麵,180,280,220,20分,4.4,日本師傅|平價|台中高雄也有,日本師傅親自掌廚，自家製麵條，價格平實。台中/高雄也有分店,Klook 2026台北拉麵推薦,,detailed
ichiraku-ramen,一樂拉麵 火影忍者 城中店,台北市,中正區,開封街一段8號2樓,台北車站,豚骨|醬油,火影忍者官方拉麵,290,380,330,40分,4.2,火影忍者|IP聯名,"2025/10/3正式開幕。信義威秀旗艦店(2023/10歇業)、新竹大魯閣店(2024/6歇業)均已關閉。另有西門店(中華路一段51-1號B1, 2025/12/31試營運)。",驗證報告2026-04; trip.com,營業中,detailed
tokunooya,特濃屋,台北市,大安區,大安區,信義安和,豚骨醬油,橫濱家系拉麵,230,300,260,15分,4.4,家系|日本人老闆,日本人老闆，正統橫濱家系特濃豚骨醬油,波妮說食話2025台北拉麵12間,,detailed
menya-domoto,麵屋堂本,桃園市,中壢區,中壢,—,多元,客製化拉麵,190,260,220,15分,4.4,免費續麵|客製化,190元起免費續麵一次，客製化麵條與口味,dalang.tw 2026平價拉麵,,detailed
king-ramen-kh,大王拉麵,高雄市,,,—,豚骨,豚骨拉麵,220,280,250,15分,4.4,,高雄豚骨拉麵,台灣拉麵愛好會,,detailed
junkyu-ichiu,淳鳩一夫日式拉麵,台南市,中西區,赤崁樓附近,,雞白湯|魚介,蒜味雞白湯|黑金蛤蜊雞白湯|干貝雞湯|每日限定,250,350,280,30分,4.6,Dcard熱推|台南第一|客製化,台南在地人唯一推薦，每日限定隱藏版。客製化麵條與湯頭濃度，純天然食材,dalang.tw 2026; trip.com台南拉麵8間; Klook台南12間; 黛西台南9間,,detailed
